Date/Time,Year,Month,Day,Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa),Hmdx,Wind Chill
2016-04-19 16:00,2016,4,19,16:00,23.2,11.1,46,1,10,101.01,25,
2016-04-19 17:00,2016,4,19,17:00,22.3,11.8,51,2,13,100.94,,
2016-04-19 18:00,2016,4,19,18:00,20.3,11.1,55,1,10,100.91,,
2016-04-19 19:00,2016,4,19,19:00,18.7,9.6,55,6,3,100.88,,
2016-04-19 20:00,2016,4,19,20:00,15.9,10.9,72,26,2,100.9,,
2016-04-19 21:00,2016,4,19,21:00,13.7,10.2,79,32,1,100.9,,
2016-04-19 22:00,2016,4,19,22:00,12.7,10.8,88,,0,100.89,,
2016-04-19 23:00,2016,4,19,23:00,11.2,9.6,90,33,4,100.88,,
2016-04-20 0:00,2016,4,20,0:00,11.7,10.5,92,32,2,100.89,,
2016-04-20 1:00,2016,4,20,1:00,11.6,10.2,91,1,2,100.9,,
2016-04-20 2:00,2016,4,20,2:00,11,9.6,91,30,1,100.88,,
2016-04-20 3:00,2016,4,20,3:00,9.7,8.3,91,19,3,100.89,,
2016-04-20 4:00,2016,4,20,4:00,12.8,9.5,80,27,11,100.88,,
2016-04-20 5:00,2016,4,20,5:00,10.7,8.8,88,23,1,100.85,,
2016-04-20 6:00,2016,4,20,6:00,9.7,8.2,90,17,1,100.86,,
2016-04-20 7:00,2016,4,20,7:00,14.2,11,81,36,5,100.87,,
2016-04-20 8:00,2016,4,20,8:00,17.7,11.1,65,31,3,100.86,,
2016-04-20 9:00,2016,4,20,9:00,19.4,10.5,56,6,9,100.83,,
2016-04-20 10:00,2016,4,20,10:00,21,11.2,53,4,8,100.8,,
2016-04-20 11:00,2016,4,20,11:00,22.2,10.8,48,4,7,100.74,,
2016-04-20 12:00,2016,4,20,12:00,23.5,10.7,44,2,5,100.68,25,
2016-04-20 13:00,2016,4,20,13:00,24.8,10.9,41,36,10,100.6,27,
2016-04-20 14:00,2016,4,20,14:00,25.5,11.1,40,35,9,100.53,27,
2016-04-20 15:00,2016,4,20,15:00,26.3,11.1,38,2,8,100.44,28,
2016-04-20 16:00,2016,4,20,16:00,26.8,11.1,37,2,5,100.35,29,
2016-04-20 17:00,2016,4,20,17:00,25.1,11.5,42,2,11,100.28,27,
2016-04-20 18:00,2016,4,20,18:00,22.6,11.2,48,2,8,100.2,,
2016-04-20 19:00,2016,4,20,19:00,20.6,10.5,52,26,3,100.17,,
2016-04-20 20:00,2016,4,20,20:00,17.7,10.9,64,23,5,100.22,,
2016-04-20 21:00,2016,4,20,21:00,14.6,10.7,77,23,2,100.22,,
2016-04-20 22:00,2016,4,20,22:00,13.8,10.3,79,26,4,100.27,,
2016-04-20 23:00,2016,4,20,23:00,12.9,10.5,85,5,3,100.27,,
2016-04-21 0:00,2016,4,21,0:00,13.8,10.4,80,26,5,100.34,,
2016-04-21 1:00,2016,4,21,1:00,14,11,82,5,2,100.38,,
2016-04-21 2:00,2016,4,21,2:00,14,11.7,86,36,8,100.41,,
2016-04-21 3:00,2016,4,21,3:00,13.8,11.9,88,22,5,100.43,,
2016-04-21 4:00,2016,4,21,4:00,13.5,12.1,91,26,9,100.46,,
2016-04-21 5:00,2016,4,21,5:00,12.6,11.7,94,15,3,100.49,,
2016-04-21 6:00,2016,4,21,6:00,12.5,11.7,95,4,6,100.48,,
2016-04-21 7:00,2016,4,21,7:00,13,11.7,92,7,7,100.5,,
2016-04-21 8:00,2016,4,21,8:00,14.2,11.7,85,15,2,100.54,,
2016-04-21 9:00,2016,4,21,9:00,15.5,12.3,81,1,10,100.49,,
2016-04-21 10:00,2016,4,21,10:00,15.5,11.7,78,8,10,100.49,,
2016-04-21 11:00,2016,4,21,11:00,16.7,11.7,72,6,10,100.47,,
2016-04-21 12:00,2016,4,21,12:00,17.9,12.2,69,5,14,100.43,,
2016-04-21 13:00,2016,4,21,13:00,17.9,11.3,65,6,14,100.4,,
2016-04-21 14:00,2016,4,21,14:00,19.3,11.9,62,6,8,100.35,,
2016-04-21 15:00,2016,4,21,15:00,18.9,10.8,59,15,6,100.29,,
2016-04-21 16:00,2016,4,21,16:00,19.8,11.2,57,6,5,100.23,,
2016-04-21 17:00,2016,4,21,17:00,20,11.9,59,4,7,100.19,,
2016-04-21 18:00,2016,4,21,18:00,17.7,11.6,67,35,14,100.22,,
2016-04-21 19:00,2016,4,21,19:00,15.4,11,75,28,4,100.25,,
2016-04-21 20:00,2016,4,21,20:00,13.5,10.9,84,30,5,100.26,,
2016-04-21 21:00,2016,4,21,21:00,12.9,11,88,26,4,100.26,,
2016-04-21 22:00,2016,4,21,22:00,12.7,10.8,88,31,2,100.22,,
2016-04-21 23:00,2016,4,21,23:00,11.9,10.2,89,19,5,100.19,,
2016-04-22 0:00,2016,4,22,0:00,10.3,8.9,91,25,3,100.12,,
2016-04-22 1:00,2016,4,22,1:00,10.2,8.7,90,27,10,100.06,,
2016-04-22 2:00,2016,4,22,2:00,11.6,8.1,79,25,12,99.97,,
2016-04-22 3:00,2016,4,22,3:00,11.8,7.9,77,29,5,99.94,,
2016-04-22 4:00,2016,4,22,4:00,10.6,8,84,9,3,99.95,,
2016-04-22 5:00,2016,4,22,5:00,10.9,8.3,84,25,8,99.92,,
2016-04-22 6:00,2016,4,22,6:00,10.7,8.3,85,11,3,99.92,,
2016-04-22 7:00,2016,4,22,7:00,11.9,9,82,24,4,99.96,,
2016-04-22 8:00,2016,4,22,8:00,12.4,10,85,1,2,99.93,,
2016-04-22 9:00,2016,4,22,9:00,13.5,10.7,83,17,3,99.96,,
2016-04-22 10:00,2016,4,22,10:00,14.5,10.9,79,11,4,100.02,,
2016-04-22 11:00,2016,4,22,11:00,16,12.2,78,11,2,100.04,,
2016-04-22 12:00,2016,4,22,12:00,15.9,11.1,73,7,8,100.1,,
2016-04-22 13:00,2016,4,22,13:00,15.6,11,74,9,7,100.18,,
2016-04-22 14:00,2016,4,22,14:00,15.2,11,76,6,7,100.28,,
2016-04-22 15:00,2016,4,22,15:00,14.3,11.5,83,12,3,100.37,,
2016-04-22 16:00,2016,4,22,16:00,14.5,12.7,89,34,2,100.44,,
2016-04-22 17:00,2016,4,22,17:00,14.5,12.2,86,8,3,100.52,,
2016-04-22 18:00,2016,4,22,18:00,14.4,12.8,90,8,4,100.57,,
2016-04-22 19:00,2016,4,22,19:00,13.7,12.6,93,4,6,100.61,,
2016-04-22 20:00,2016,4,22,20:00,14,9.5,74,22,9,100.69,,
2016-04-22 21:00,2016,4,22,21:00,13.6,8.5,71,29,4,100.74,,
2016-04-22 22:00,2016,4,22,22:00,11.5,8.7,83,9,4,100.78,,
2016-04-22 23:00,2016,4,22,23:00,11.4,8.5,82,23,6,100.81,,
2016-04-23 0:00,2016,4,23,0:00,11.1,9,87,28,5,100.89,,
2016-04-23 1:00,2016,4,23,1:00,11.3,9.1,86,27,4,100.92,,
2016-04-23 2:00,2016,4,23,2:00,12.9,7.6,70,26,9,100.94,,
2016-04-23 3:00,2016,4,23,3:00,12.7,7.4,70,26,11,101.03,,
2016-04-23 4:00,2016,4,23,4:00,10.7,8.1,84,15,1,101.05,,
2016-04-23 5:00,2016,4,23,5:00,9.2,7.7,90,31,4,101.08,,
2016-04-23 6:00,2016,4,23,6:00,9.4,7.7,89,16,2,101.11,,
2016-04-23 7:00,2016,4,23,7:00,12.2,9.1,81,18,4,101.13,,
2016-04-23 8:00,2016,4,23,8:00,15.1,7.2,59,4,3,101.13,,
2016-04-23 9:00,2016,4,23,9:00,15.8,9.8,67,15,13,101.15,,
2016-04-23 10:00,2016,4,23,10:00,15.7,8.8,63,8,12,101.17,,
2016-04-23 11:00,2016,4,23,11:00,17.1,8.9,58,9,9,101.17,,
2016-04-23 12:00,2016,4,23,12:00,17.7,6.4,47,23,13,101.16,,
2016-04-23 13:00,2016,4,23,13:00,18.1,5.1,42,28,7,101.11,,
2016-04-23 14:00,2016,4,23,14:00,17.9,5.6,44,23,21,101.1,,
2016-04-23 15:00,2016,4,23,15:00,17,5.4,46,18,18,101.08,,
2016-04-23 16:00,2016,4,23,16:00,16.9,5.9,48,21,18,101.06,,
2016-04-23 17:00,2016,4,23,17:00,15,5.6,53,22,17,101.06,,
2016-04-23 18:00,2016,4,23,18:00,12.9,7.8,71,27,4,101.09,,
2016-04-23 19:00,2016,4,23,19:00,11.9,8.4,79,22,8,101.07,,
2016-04-23 20:00,2016,4,23,20:00,10.8,9.7,93,14,3,101.06,,
2016-04-23 21:00,2016,4,23,21:00,10.4,9.6,95,35,1,101.07,,
2016-04-23 22:00,2016,4,23,22:00,10.2,9.8,97,2,3,101.05,,
2016-04-23 23:00,2016,4,23,23:00,10.2,9.8,97,30,3,101.05,,
2016-04-24 0:00,2016,4,24,0:00,9.3,8.9,97,34,3,101.03,,
2016-04-24 1:00,2016,4,24,1:00,9.4,8.5,94,12,1,101.08,,
2016-04-24 2:00,2016,4,24,2:00,8.7,8.1,96,29,5,101.09,,
2016-04-24 3:00,2016,4,24,3:00,8.3,7.9,97,25,3,101.13,,
2016-04-24 4:00,2016,4,24,4:00,7.3,7,98,13,3,101.15,,
2016-04-24 5:00,2016,4,24,5:00,6,5.7,98,29,7,101.16,,
2016-04-24 6:00,2016,4,24,6:00,6,5.7,98,24,3,101.2,,
2016-04-24 7:00,2016,4,24,7:00,7.5,7.2,98,20,1,101.23,,
2016-04-24 8:00,2016,4,24,8:00,9.7,7.5,86,28,8,101.25,,
2016-04-24 9:00,2016,4,24,9:00,10.5,6.1,74,34,15,101.26,,
2016-04-24 10:00,2016,4,24,10:00,11.2,5.6,68,36,9,101.31,,
2016-04-24 11:00,2016,4,24,11:00,11.8,5.5,65,2,7,101.33,,
2016-04-24 12:00,2016,4,24,12:00,11,6.4,73,9,4,101.37,,
2016-04-24 13:00,2016,4,24,13:00,11.5,6.1,69,15,5,101.39,,
2016-04-24 14:00,2016,4,24,14:00,9.8,6,77,30,12,101.45,,
2016-04-24 15:00,2016,4,24,15:00,10.7,6.7,76,11,2,101.46,,
2016-04-24 16:00,2016,4,24,16:00,9.2,6.7,84,30,8,101.53,,
2016-04-24 17:00,2016,4,24,17:00,8.9,7.5,91,15,8,101.56,,
2016-04-24 18:00,2016,4,24,18:00,10.2,7.6,84,18,9,101.54,,
2016-04-24 19:00,2016,4,24,19:00,9.5,7.6,88,21,8,101.57,,
2016-04-24 20:00,2016,4,24,20:00,8.4,7.2,92,30,6,101.62,,
2016-04-24 21:00,2016,4,24,21:00,7.3,5.6,89,25,10,101.65,,
2016-04-24 22:00,2016,4,24,22:00,7,5.2,88,24,7,101.68,,
2016-04-24 23:00,2016,4,24,23:00,6.9,4.9,87,26,8,101.72,,
2016-04-25 0:00,2016,4,25,0:00,6.7,4.5,86,27,10,101.76,,
2016-04-25 1:00,2016,4,25,1:00,5.5,3.8,89,28,9,101.79,,
2016-04-25 2:00,2016,4,25,2:00,5.1,3.4,89,27,10,101.79,,
2016-04-25 3:00,2016,4,25,3:00,4.8,2.5,85,26,8,101.82,,
2016-04-25 4:00,2016,4,25,4:00,4.3,2.2,86,26,9,101.86,,
2016-04-25 5:00,2016,4,25,5:00,4.4,2.1,85,24,9,101.91,,
2016-04-25 6:00,2016,4,25,6:00,5.2,2.7,84,27,11,101.92,,
2016-04-25 7:00,2016,4,25,7:00,7.3,3,74,28,12,101.93,,
2016-04-25 8:00,2016,4,25,8:00,9.6,2.9,63,28,10,101.95,,
2016-04-25 9:00,2016,4,25,9:00,11.5,3.6,58,2,14,101.97,,
2016-04-25 10:00,2016,4,25,10:00,11.9,3.5,56,1,18,101.95,,
2016-04-25 11:00,2016,4,25,11:00,12.6,4.6,58,4,8,101.94,,
2016-04-25 12:00,2016,4,25,12:00,12.4,3.7,55,7,10,101.92,,
2016-04-25 13:00,2016,4,25,13:00,13.4,3.8,52,3,5,101.89,,
2016-04-25 14:00,2016,4,25,14:00,13.9,4,51,8,8,101.86,,
2016-04-25 15:00,2016,4,25,15:00,14.3,3.8,49,3,12,101.84,,
2016-04-25 16:00,2016,4,25,16:00,14.4,4.2,50,6,9,101.82,,
2016-04-25 17:00,2016,4,25,17:00,14.1,3.3,48,6,8,101.8,,
2016-04-25 18:00,2016,4,25,18:00,13.7,4.4,53,17,13,101.77,,
2016-04-25 19:00,2016,4,25,19:00,12,4.8,61,17,9,101.77,,
2016-04-25 20:00,2016,4,25,20:00,10.1,5.1,71,25,6,101.78,,
2016-04-25 21:00,2016,4,25,21:00,9.5,4.3,70,26,10,101.78,,
2016-04-25 22:00,2016,4,25,22:00,7,4,81,26,1,101.79,,
2016-04-25 23:00,2016,4,25,23:00,8.6,3.3,69,25,11,101.79,,
2016-04-26 0:00,2016,4,26,0:00,7.4,2.7,72,24,8,101.78,,
2016-04-26 1:00,2016,4,26,1:00,7,2.3,72,24,11,101.75,,
2016-04-26 2:00,2016,4,26,2:00,5.8,1.5,74,24,9,101.75,,
2016-04-26 3:00,2016,4,26,3:00,5.5,0.3,69,25,14,101.75,,
2016-04-26 4:00,2016,4,26,4:00,4.8,-0.4,69,25,11,101.75,,
2016-04-26 5:00,2016,4,26,5:00,3.9,-1.5,68,22,6,101.73,,
2016-04-26 6:00,2016,4,26,6:00,5,-2.1,60,22,5,101.72,,
2016-04-26 7:00,2016,4,26,7:00,7.1,1.4,67,8,3,101.68,,
2016-04-26 8:00,2016,4,26,8:00,9.4,4,69,14,5,101.66,,
2016-04-26 9:00,2016,4,26,9:00,10.9,4.2,63,13,9,101.63,,
2016-04-26 10:00,2016,4,26,10:00,12.2,3,53,7,13,101.59,,
2016-04-26 11:00,2016,4,26,11:00,13,2.9,50,9,14,101.55,,
2016-04-26 12:00,2016,4,26,12:00,14.3,4.4,51,10,13,101.49,,
2016-04-26 13:00,2016,4,26,13:00,14.3,3.5,48,10,5,101.44,,
2016-04-26 14:00,2016,4,26,14:00,14.6,3.2,46,6,13,101.42,,
2016-04-26 15:00,2016,4,26,15:00,14,1.7,43,11,14,101.38,,
2016-04-26 16:00,2016,4,26,16:00,14,4.4,52,7,9,101.36,,
2016-04-26 17:00,2016,4,26,17:00,13.5,5,56,6,11,101.34,,
2016-04-26 18:00,2016,4,26,18:00,13.1,5.1,58,4,6,101.32,,
2016-04-26 19:00,2016,4,26,19:00,12.4,4.2,57,34,11,101.32,,
2016-04-26 20:00,2016,4,26,20:00,11.8,4.6,61,32,6,101.32,,
2016-04-26 21:00,2016,4,26,21:00,10.9,5.5,69,31,4,101.32,,
2016-04-26 22:00,2016,4,26,22:00,10.9,3.7,61,32,6,101.32,,
2016-04-26 23:00,2016,4,26,23:00,10.2,2.8,60,28,10,101.31,,
2016-04-27 0:00,2016,4,27,0:00,10,2.9,61,27,10,101.31,,
2016-04-27 1:00,2016,4,27,1:00,9.7,3.3,64,30,11,101.27,,
2016-04-27 2:00,2016,4,27,2:00,9.4,3.4,66,27,6,101.29,,
2016-04-27 3:00,2016,4,27,3:00,8.7,3.6,70,27,9,101.3,,
2016-04-27 4:00,2016,4,27,4:00,7.8,3.9,76,27,4,101.3,,
2016-04-27 5:00,2016,4,27,5:00,7.1,3.9,80,28,7,101.28,,
2016-04-27 6:00,2016,4,27,6:00,7.5,4.3,80,23,4,101.3,,
2016-04-27 7:00,2016,4,27,7:00,8.6,4.8,77,8,3,101.34,,
2016-04-27 8:00,2016,4,27,8:00,11,4.9,66,29,7,101.33,,
2016-04-27 9:00,2016,4,27,9:00,12.4,4.9,60,2,4,101.32,,
2016-04-27 10:00,2016,4,27,10:00,13.9,6.3,60,1,16,101.31,,
2016-04-27 11:00,2016,4,27,11:00,14.3,6,57,2,16,101.31,,
2016-04-27 12:00,2016,4,27,12:00,15.3,6.9,57,1,18,101.31,,
2016-04-27 13:00,2016,4,27,13:00,15.6,6.7,55,1,17,101.31,,
2016-04-27 14:00,2016,4,27,14:00,16.3,7.6,56,2,17,101.29,,
2016-04-27 15:00,2016,4,27,15:00,16.2,6.4,52,4,17,101.28,,
2016-04-27 16:00,2016,4,27,16:00,16.2,5.6,49,1,13,101.27,,
2016-04-27 17:00,2016,4,27,17:00,16.4,5.5,48,36,9,101.27,,
2016-04-27 18:00,2016,4,27,18:00,15,5.3,52,4,3,101.27,,
2016-04-27 19:00,2016,4,27,19:00,14,5.4,56,15,7,101.29,,
2016-04-27 20:00,2016,4,27,20:00,11.2,6.4,72,23,4,101.33,,
2016-04-27 21:00,2016,4,27,21:00,10.4,6.6,77,25,8,101.35,,
2016-04-27 22:00,2016,4,27,22:00,10.2,5.8,74,25,10,101.35,,
2016-04-27 23:00,2016,4,27,23:00,10,5.4,73,25,10,101.36,,
2016-04-28 0:00,2016,4,28,0:00,9.5,5.1,74,24,8,101.38,,
2016-04-28 1:00,2016,4,28,1:00,9.1,4.5,73,25,9,101.4,,
2016-04-28 2:00,2016,4,28,2:00,8.5,4.4,75,26,8,101.44,,
2016-04-28 3:00,2016,4,28,3:00,8.1,4.2,76,26,11,101.45,,
2016-04-28 4:00,2016,4,28,4:00,8,4.1,76,20,2,101.5,,
2016-04-28 5:00,2016,4,28,5:00,8.4,4.1,74,23,3,101.53,,
2016-04-28 6:00,2016,4,28,6:00,8.6,4.3,74,27,8,101.56,,
2016-04-28 7:00,2016,4,28,7:00,9.4,4.4,71,27,11,101.57,,
2016-04-28 8:00,2016,4,28,8:00,11.8,5.7,66,30,2,101.57,,
2016-04-28 9:00,2016,4,28,9:00,12.7,6.1,64,3,2,101.55,,
2016-04-28 10:00,2016,4,28,10:00,15.1,7.7,61,2,9,101.51,,
2016-04-28 11:00,2016,4,28,11:00,15.7,8,60,6,14,101.47,,
2016-04-28 12:00,2016,4,28,12:00,16.9,8.2,56,10,12,101.44,,
2016-04-28 13:00,2016,4,28,13:00,16.8,8.3,57,13,9,101.44,,
2016-04-28 14:00,2016,4,28,14:00,16.3,8.4,59,11,14,101.43,,
2016-04-28 15:00,2016,4,28,15:00,16.1,8.7,61,8,8,101.41,,
2016-04-28 16:00,2016,4,28,16:00,15.8,8.8,63,36,14,101.4,,
2016-04-28 17:00,2016,4,28,17:00,15.2,9,66,6,5,101.38,,
2016-04-28 18:00,2016,4,28,18:00,16,6.2,52,30,9,101.37,,
2016-04-28 19:00,2016,4,28,19:00,14.5,5.4,54,29,11,101.37,,
2016-04-28 20:00,2016,4,28,20:00,13.5,5.5,58,28,12,101.4,,
2016-04-28 21:00,2016,4,28,21:00,13.1,5.3,59,25,9,101.41,,
2016-04-28 22:00,2016,4,28,22:00,12.6,4.9,59,27,12,101.42,,
2016-04-28 23:00,2016,4,28,23:00,12.2,4.7,60,27,9,101.45,,
2016-04-29 0:00,2016,4,29,0:00,12,4.5,60,28,11,101.45,,
2016-04-29 1:00,2016,4,29,1:00,11.8,4.6,61,27,11,101.44,,
2016-04-29 2:00,2016,4,29,2:00,11.5,4.5,62,29,9,101.45,,
2016-04-29 3:00,2016,4,29,3:00,11,4.7,65,28,7,101.47,,
2016-04-29 4:00,2016,4,29,4:00,10.6,4.8,67,27,6,101.44,,
2016-04-29 5:00,2016,4,29,5:00,10.5,4.7,67,27,10,101.45,,
2016-04-29 6:00,2016,4,29,6:00,10.4,4.8,68,27,6,101.48,,
2016-04-29 7:00,2016,4,29,7:00,11.1,4.8,65,27,7,101.5,,
2016-04-29 8:00,2016,4,29,8:00,13.5,3.6,51,33,18,101.54,,
2016-04-29 9:00,2016,4,29,9:00,14.4,4.2,50,34,25,101.55,,
2016-04-29 10:00,2016,4,29,10:00,15.4,3.9,46,29,18,101.56,,
2016-04-29 11:00,2016,4,29,11:00,16.7,4.2,43,33,18,101.52,,
2016-04-29 12:00,2016,4,29,12:00,17.6,3.2,38,35,20,101.5,,
2016-04-29 13:00,2016,4,29,13:00,18.1,4.1,39,36,28,101.49,,
2016-04-29 14:00,2016,4,29,14:00,16.9,6.5,50,3,31,101.51,,
2016-04-29 15:00,2016,4,29,15:00,18.2,5.9,44,35,25,101.51,,
2016-04-29 16:00,2016,4,29,16:00,17,4.4,43,13,10,101.57,,
2016-04-29 17:00,2016,4,29,17:00,18,4.7,41,15,12,101.63,,
2016-04-29 18:00,2016,4,29,18:00,16.5,4.6,45,17,9,101.67,,
2016-04-29 19:00,2016,4,29,19:00,15.2,4.4,48,30,7,101.75,,
2016-04-29 20:00,2016,4,29,20:00,11.6,3.9,59,29,8,101.82,,
2016-04-29 21:00,2016,4,29,21:00,9.4,3.8,68,23,2,101.93,,
2016-04-29 22:00,2016,4,29,22:00,7.7,3.9,77,25,5,101.99,,
2016-04-29 23:00,2016,4,29,23:00,7.4,3.7,77,25,6,102.04,,
2016-04-30 0:00,2016,4,30,0:00,9.1,3.1,66,27,7,102.07,,
2016-04-30 1:00,2016,4,30,1:00,9.2,2.6,63,31,9,102.14,,
2016-04-30 2:00,2016,4,30,2:00,7.3,3,74,29,9,102.22,,
2016-04-30 3:00,2016,4,30,3:00,7.3,3,74,26,10,102.26,,
2016-04-30 4:00,2016,4,30,4:00,6.7,2.8,76,28,12,102.32,,
2016-04-30 5:00,2016,4,30,5:00,4.9,2.3,83,24,1,102.39,,
2016-04-30 6:00,2016,4,30,6:00,7.4,3.1,74,29,6,102.47,,
2016-04-30 7:00,2016,4,30,7:00,9.8,3.4,64,29,10,102.5,,
2016-04-30 8:00,2016,4,30,8:00,12.4,5.1,61,36,8,102.54,,
2016-04-30 9:00,2016,4,30,9:00,13.5,5.7,59,2,11,102.55,,
2016-04-30 10:00,2016,4,30,10:00,14.6,6,56,1,7,102.54,,
2016-04-30 11:00,2016,4,30,11:00,15.6,6.7,55,36,8,102.53,,
2016-04-30 12:00,2016,4,30,12:00,16.9,6.2,49,1,13,102.49,,
2016-04-30 13:00,2016,4,30,13:00,17.6,6.6,48,36,8,102.45,,
2016-04-30 14:00,2016,4,30,14:00,18.3,3.9,38,32,9,102.42,,
2016-04-30 15:00,2016,4,30,15:00,18.9,4.4,38,34,5,102.38,,
2016-04-30 16:00,2016,4,30,16:00,19.4,2.9,33,1,9,102.38,,
2016-04-30 17:00,2016,4,30,17:00,19.3,3.6,35,1,8,102.34,,
2016-04-30 18:00,2016,4,30,18:00,19.2,3.9,36,6,4,102.28,,
2016-04-30 19:00,2016,4,30,19:00,16.7,4.2,43,36,15,102.27,,
2016-04-30 20:00,2016,4,30,20:00,13.3,5,57,32,1,102.3,,
2016-04-30 21:00,2016,4,30,21:00,10.9,5.7,70,28,4,102.33,,
2016-04-30 22:00,2016,4,30,22:00,9.4,4.2,70,18,3,102.31,,
2016-04-30 23:00,2016,4,30,23:00,9.2,3.4,67,27,7,102.28,,
2016-05-01 0:00,2016,5,1,0:00,7.2,1.9,69,35,4,102.26,,
2016-05-01 1:00,2016,5,1,1:00,7.5,2.4,70,13,1,102.25,,
2016-05-01 2:00,2016,5,1,2:00,6.8,1.5,69,22,2,102.21,,
2016-05-01 3:00,2016,5,1,3:00,6.7,1.8,71,22,3,102.19,,
2016-05-01 4:00,2016,5,1,4:00,6.7,1.6,70,21,3,102.18,,
2016-05-01 5:00,2016,5,1,5:00,5.9,2,76,27,1,102.15,,
2016-05-01 6:00,2016,5,1,6:00,9.1,3.5,68,27,9,102.13,,
2016-05-01 7:00,2016,5,1,7:00,12.6,3.9,55,28,12,102.08,,
2016-05-01 8:00,2016,5,1,8:00,15.7,4.8,48,7,8,102.02,,
2016-05-01 9:00,2016,5,1,9:00,17.3,6,47,6,5,101.93,,
2016-05-01 10:00,2016,5,1,10:00,19.3,8.1,48,6,3,101.85,,
2016-05-01 11:00,2016,5,1,11:00,20.4,7.9,44,1,13,101.77,,
2016-05-01 12:00,2016,5,1,12:00,20.6,7.7,43,34,8,101.67,,
2016-05-01 13:00,2016,5,1,13:00,21.8,8.5,42,36,9,101.58,,
2016-05-01 14:00,2016,5,1,14:00,23.5,4.2,28,13,13,101.48,,
2016-05-01 15:00,2016,5,1,15:00,23.1,4.3,29,7,9,101.4,,
2016-05-01 16:00,2016,5,1,16:00,23.4,5,30,3,7,101.31,,
2016-05-01 17:00,2016,5,1,17:00,23,5.2,31,17,1,101.21,,
2016-05-01 18:00,2016,5,1,18:00,22.9,4.1,29,19,3,101.13,,
2016-05-01 19:00,2016,5,1,19:00,18.1,8.2,52,1,10,101.09,,
2016-05-01 20:00,2016,5,1,20:00,16.2,6.4,52,25,8,101.1,,
2016-05-01 21:00,2016,5,1,21:00,12.8,7.7,71,36,4,101.1,,
2016-05-01 22:00,2016,5,1,22:00,11.6,6.4,70,24,7,101.12,,
2016-05-01 23:00,2016,5,1,23:00,10.8,5,67,23,3,101.13,,
2016-05-02 0:00,2016,5,2,0:00,9.4,4.8,73,21,2,101.13,,
2016-05-02 1:00,2016,5,2,1:00,8.1,4.3,77,35,1,101.15,,
2016-05-02 2:00,2016,5,2,2:00,8.7,4.4,74,25,8,101.15,,
2016-05-02 3:00,2016,5,2,3:00,7.7,3.6,75,24,5,101.16,,
2016-05-02 4:00,2016,5,2,4:00,7.5,4.1,79,22,3,101.18,,
2016-05-02 5:00,2016,5,2,5:00,7.6,3.7,76,30,2,101.2,,
2016-05-02 6:00,2016,5,2,6:00,9,5.6,79,20,3,101.23,,
2016-05-02 7:00,2016,5,2,7:00,13.6,7,64,0,1,101.22,,
2016-05-02 8:00,2016,5,2,8:00,17.3,9.1,58,7,3,101.25,,
2016-05-02 9:00,2016,5,2,9:00,19.8,7.7,45,17,5,101.24,,
2016-05-02 10:00,2016,5,2,10:00,21.7,7.3,39,6,15,101.21,,
2016-05-02 11:00,2016,5,2,11:00,23.2,7.9,37,13,12,101.2,,
2016-05-02 12:00,2016,5,2,12:00,25.1,6.1,29,11,14,101.14,25,
2016-05-02 13:00,2016,5,2,13:00,25.8,6.2,28,7,21,101.06,26,
2016-05-02 14:00,2016,5,2,14:00,26.5,6.8,28,8,17,101.02,26,
2016-05-02 15:00,2016,5,2,15:00,25.6,6.5,29,10,10,100.95,25,
2016-05-02 16:00,2016,5,2,16:00,25.3,6.7,30,8,9,100.89,25,
2016-05-02 17:00,2016,5,2,17:00,24.5,8.7,36,15,7,100.87,25,
2016-05-02 18:00,2016,5,2,18:00,23.8,9.6,40,17,1,100.84,25,
2016-05-02 19:00,2016,5,2,19:00,23.9,8.9,38,18,4,100.89,25,
2016-05-02 20:00,2016,5,2,20:00,22.8,6.7,35,28,7,100.93,,
2016-05-02 21:00,2016,5,2,21:00,19.8,8.6,48,29,15,100.95,,
2016-05-02 22:00,2016,5,2,22:00,16.7,8.7,59,20,2,100.98,,
2016-05-02 23:00,2016,5,2,23:00,14.6,7.9,64,26,6,101.03,,
2016-05-03 0:00,2016,5,3,0:00,13.6,7.2,65,22,3,101.08,,
2016-05-03 1:00,2016,5,3,1:00,13.1,7.6,69,29,10,101.07,,
2016-05-03 2:00,2016,5,3,2:00,15.4,8.2,62,13,15,101.17,,
2016-05-03 3:00,2016,5,3,3:00,15.3,7.9,61,29,11,101.09,,
2016-05-03 4:00,2016,5,3,4:00,17.5,7.1,50,23,10,101.14,,
2016-05-03 5:00,2016,5,3,5:00,14.7,9.6,71,10,4,101.21,,
2016-05-03 6:00,2016,5,3,6:00,14.5,10.2,75,22,7,101.3,,
2016-05-03 7:00,2016,5,3,7:00,14.9,10.2,73,26,15,101.34,,
2016-05-03 8:00,2016,5,3,8:00,13.9,12.1,89,26,9,101.38,,
2016-05-03 9:00,2016,5,3,9:00,16.1,12.7,80,29,9,101.38,,
2016-05-03 10:00,2016,5,3,10:00,17.5,10.5,63,34,16,101.38,,
2016-05-03 11:00,2016,5,3,11:00,19.1,12,63,2,13,101.39,,
2016-05-03 12:00,2016,5,3,12:00,19.4,10.8,57,3,10,101.38,,
